010120162340  1.259
010120162350  1.307
020120160000  1.347
020120160010  1.391
020120160020  1.431
020120160030  1.470
020120160040  1.509
020120160050  1.549
020120160100  1.585
020120160110  1.612
020120160120  1.643
020120160130  1.668
020120160140  1.694
020120160150  1.714
020120160200  1.732
020120160210  1.747
020120160220  1.757
020120160230  1.761
020120160240  1.758
020120160250  1.764
020120160300  1.762
020120160310  1.758
020120160320  1.747
020120160330  1.732
020120160340  1.708
020120160350  1.687
020120160400  1.657
020120160410  1.634
020120160420  1.605
020120160430  1.579
020120160440  1.547
020120160450  1.513
020120160500  1.483
020120160510  1.451
020120160520  1.419
020120160530  1.387
020120160540  1.350
020120160550  1.316
020120160600  1.282
020120160610  1.249
020120160620  1.213
020120160630  1.184
020120160640  1.142
020120160650  1.104
020120160700  1.070
020120160710  1.048
020120160720  1.023
020120160730  1.007
020120160740  0.991
020120160750  0.980
020120160800  0.960
020120160810  0.945
020120160820  0.920
020120160830  0.926
020120160840  0.911
020120160850  0.917
020120160900  0.923
020120160910  0.941
020120160920  0.950
020120160930  0.965
020120160940  0.988
020120160950  1.003
020120161000  1.031
020120161010  1.062
020120161020  1.096
020120161030  1.130
020120161040  1.176
020120161050  1.219
020120161100  1.262
020120161110  1.314
020120161120  1.357
020120161130  1.396
020120161140  1.443
020120161150  1.486
020120161200  1.529
020120161210  1.573
020120161220  1.619
020120161230  1.661
020120161240  1.712
020120161250  1.749
020120161300  1.788
020120161310  1.829
020120161320  1.859
020120161330  1.892
020120161340  1.924
020120161350  1.956
020120161400  1.972
020120161410  1.992
020120161420  2.007
020120161430  2.019
020120161440  2.021
020120161450  2.028
020120161500  2.020
020120161510  2.020
020120161520  2.009
020120161530  1.984
020120161540  1.955
020120161550  1.933
020120161600  1.909
020120161610  1.879
020120161620  1.841
020120161630  1.791
020120161640  1.748
020120161650  1.708
020120161700  1.663
020120161710  1.619
020120161720  1.577
020120161730  1.528
020120161740  1.479
020120161750  1.434
020120161800  1.380
020120161810  1.331
020120161820  1.280
020120161830  1.232
020120161840  1.189
020120161850  1.145
020120161900  1.105
020120161910  1.063
020120161920  1.028
020120161930  0.976
020120161940  0.934
020120161950  0.901
020120162000  0.867
020120162010  0.830
020120162020  0.799
020120162030  0.770
020120162040  0.749
020120162050  0.731
020120162100  0.714
020120162110  0.703
020120162120  0.702
020120162130  0.702
020120162140  0.704
020120162150  0.711
020120162200  0.704
020120162210  0.720
020120162220  0.727
020120162230  0.761
020120162240  0.793
020120162250  0.835
020120162300  0.867
020120162310  0.906
020120162320  0.939
020120162330  0.983
020120162340  1.025
020120162350  1.078
030120160000  1.117
030120160010  1.168
030120160020  1.215
030120160030  1.254
030120160040  1.306
030120160050  1.349
030120160100  1.383
030120160110  1.419
030120160120  1.454
030120160130  1.495
030120160140  1.534
030120160150  1.572
030120160200  1.606
030120160210  1.642
030120160220  1.670
030120160230  1.696
030120160240  1.720
030120160250  1.739
030120160300  1.759
030120160310  1.778
030120160320  1.788
030120160330  1.794
030120160340  1.795
030120160350  1.802
030120160400  1.805
030120160410  1.799
030120160420  1.793
030120160430  1.778
030120160440  1.778
030120160450  1.764
030120160500  1.747
030120160510  1.717
030120160520  1.676
030120160530  1.647
030120160540  1.606
030120160550  1.574
030120160600  1.549
030120160610  1.524
030120160620  1.491
030120160630  1.461
030120160640  1.427
030120160650  1.390
030120160700  1.354
030120160710  1.319
030120160720  1.284
030120160730  1.246
030120160740  1.208
030120160750  1.170
030120160800  1.146
030120160810  1.124
030120160820  1.099
030120160830  1.072
030120160840  1.056
030120160850  1.027
030120160900  1.000
030120160910  0.978
030120160920  0.981
030120160930  0.968
030120160940  0.964
030120160950  0.953
030120161000  0.958
030120161010  0.966
030120161020  0.980
030120161030  0.990
030120161040  1.010
030120161050  1.036
030120161100  1.061
030120161110  1.101
030120161120  1.126
030120161130  1.155
030120161140  1.193
030120161150  1.237
030120161200  1.273
030120161210  1.296
030120161220  1.330
030120161230  1.380
030120161240  1.430
030120161250  1.473
030120161300  1.516
030120161310  1.557
030120161320  1.603
030120161330  1.643
030120161340  1.672
030120161350  1.700
030120161400  1.722
030120161410  1.757
030120161420  1.791
030120161430  1.811
030120161440  1.837
030120161450  1.836
030120161500  1.856
030120161510  1.859
030120161520  1.888
030120161530  1.896
030120161540  1.898
030120161550  1.892
030120161600  1.883
030120161610  1.873
030120161620  1.845
030120161630  1.821
030120161640  1.790
030120161650  1.764
030120161700  1.732
030120161710  1.711
030120161720  1.667
030120161730  1.629
030120161740  1.586
030120161750  1.543
030120161800  1.489
030120161810  1.444
030120161820  1.406
030120161830  1.368
030120161840  1.324
030120161850  1.280
030120161900  1.230
030120161910  1.189
030120161920  1.144
030120161930  1.115
030120161940  1.077
030120161950  1.040
030120162000  0.999
030120162010  0.963
030120162020  0.915
030120162030  0.871
030120162040  0.829
030120162050  0.794
030120162100  0.769
030120162110  0.746
030120162120  0.713
030120162130  0.700
030120162140  0.675
030120162150  0.656
030120162200  0.643
030120162210  0.629
030120162220  0.622
030120162230  0.627
030120162240  0.626
030120162250  0.628
030120162300  0.643
030120162310  0.665
030120162320  0.698
030120162330  0.730
030120162340  0.773
030120162350  0.798
040120160000  0.831
040120160010  0.864
040120160020  0.904
040120160030  0.936
040120160040  0.970
040120160050  1.019
040120160100  1.062
040120160110  1.123
040120160120  1.177
040120160130  1.224
040120160140  1.260
040120160150  1.293
040120160200  1.334
040120160210  1.378
040120160220  1.428
040120160230  1.478
040120160240  1.526
040120160250  1.564
040120160300  1.591
040120160310  1.624
040120160320  1.650
040120160330  1.685
040120160340  1.714
040120160350  1.741
040120160400  1.770
040120160410  1.795
040120160420  1.812
040120160430  1.825
040120160440  1.837
040120160450  1.837
040120160500  1.848
040120160510  1.852
040120160520  1.855
040120160530  1.848
040120160540  1.827
040120160550  1.818
040120160600  1.794
040120160610  1.773
040120160620  1.748
040120160630  1.724
040120160640  1.689
040120160650  1.653
040120160700  1.625
040120160710  1.601
040120160720  1.560
040120160730  1.516
040120160740  1.473
040120160750  1.439
040120160800  1.404
040120160810  1.370
040120160820  1.334
040120160830  1.287
040120160840  1.244
040120160850  1.214
040120160900  1.183
040120160910  1.146
040120160920  1.110
040120160930  1.071
040120160940  1.036
040120160950  1.009
040120161000  0.992
040120161010  0.973
040120161020  0.943
040120161030  0.928
040120161040  0.911
040120161050  0.914
040120161100  0.913
040120161110  0.919
040120161120  0.917
040120161130  0.931
040120161140  0.946
040120161150  0.971
040120161200  0.989
040120161210  1.017
040120161220  1.037
040120161230  1.072
040120161240  1.114
040120161250  1.159
040120161300  1.199
040120161310  1.243
040120161320  1.276
040120161330  1.317
040120161340  1.350
040120161350  1.398
040120161400  1.448
040120161410  1.480
040120161420  1.522
040120161430  1.563
040120161440  1.597
040120161450  1.627
040120161500  1.660
040120161510  1.701
040120161520  1.730
040120161530  1.754
040120161540  1.768
040120161550  1.778
040120161600  1.795
040120161610  1.807
040120161620  1.819
040120161630  1.828
040120161640  1.838
040120161650  1.828
040120161700  1.822
040120161710  1.808
040120161720  1.800
040120161730  1.779
040120161740  1.756
040120161750  1.716
040120161800  1.688
040120161810  1.658
040120161820  1.620
040120161830  1.576
040120161840  1.532
040120161850  1.485
040120161900  1.444
040120161910  1.409
040120161920  1.364
040120161930  1.318
040120161940  1.280
040120161950  1.242
040120162000  1.200
040120162010  1.158
040120162020  1.119
040120162030  1.075
040120162040  1.027
040120162050  0.986
040120162100  0.939
040120162110  0.898
040120162120  0.859
040120162130  0.815
040120162140  0.799
040120162150  0.752
040120162200  0.737
040120162210  0.704
040120162220  0.691
040120162230  0.665
040120162240  0.650
040120162250  0.629
040120162300  0.620
040120162310  0.611
040120162320  0.604
040120162330  0.613
040120162340  0.626
040120162350  0.633
050120160000  0.651
050120160010  0.672
050120160020  0.703
050120160030  0.739
050120160040  0.775
050120160050  0.819
050120160100  0.850
050120160110  0.884
050120160120  0.928
050120160130  0.969
050120160140  1.016
050120160150  1.064
050120160200  1.123
050120160210  1.180
050120160220  1.236
050120160230  1.288
050120160240  1.341
050120160250  1.384
050120160300  1.424
050120160310  1.471
050120160320  1.519
050120160330  1.567
050120160340  1.617
050120160350  1.666
050120160400  1.719
050120160410  1.756
050120160420  1.797
050120160430  1.839
050120160440  1.879
050120160450  1.922
050120160500  1.967
050120160510  1.990
050120160520  2.018
050120160530  2.041
050120160540  2.065
050120160550  2.087
050120160600  2.090
050120160610  2.064
050120160620  2.053
050120160630  2.029
050120160640  2.024
050120160650  2.009
050120160700  1.989
050120160710  1.955
050120160720  1.930
050120160730  1.913
050120160740  1.885
050120160750  1.845
050120160800  1.787
050120160810  1.731
050120160820  1.672
050120160830  1.622
050120160840  1.581
050120160850  1.527
050120160900  1.478
050120160910  1.441
050120160920  1.396
050120160930  1.357
050120160940  1.321
050120160950  1.274
050120161000  1.231
050120161010  1.183
050120161020  1.142
050120161030  1.107
050120161040  1.083
050120161050  1.052
050120161100  1.021
050120161110  0.996
050120161120  0.976
050120161130  0.951
050120161140  0.933
050120161150  0.920
050120161200  0.893
050120161210  0.893
050120161220  0.908
050120161230  0.911
050120161240  0.924
050120161250  0.937
050120161300  0.979
050120161310  1.017
050120161320  1.066
050120161330  1.088
050120161340  1.136
050120161350  1.154
050120161400  1.183
050120161410  1.206
050120161420  1.236
050120161430  1.276
050120161440  1.335
050120161450  1.377
050120161500  1.408
050120161510  1.454
050120161520  1.498
050120161530  1.544
050120161540  1.568
050120161550  1.607
050120161600  1.619
050120161610  1.660
050120161620  1.694
050120161630  1.726
050120161640  1.747
050120161650  1.783
050120161700  1.794
050120161710  1.812
050120161720  1.822
050120161730  1.834
050120161740  1.833
050120161750  1.836
050120161800  1.818
050120161810  1.794
050120161820  1.784
050120161830  1.776
050120161840  1.765
050120161850  1.761
050120161900  1.734
050120161910  1.697
050120161920  1.656
050120161930  1.626
050120161940  1.587
050120161950  1.557
050120162000  1.497
050120162010  1.434
050120162020  1.384
050120162030  1.337
050120162040  1.296
050120162050  1.249
050120162100  1.204
050120162110  1.157
050120162120  1.111
050120162130  1.067
050120162140  1.035
050120162150  0.988
050120162200  0.951
050120162210  0.912
050120162220  0.872
050120162230  0.841
050120162240  0.803
050120162250  0.775
050120162300  0.740
050120162310  0.709
050120162320  0.679
050120162330  0.650
050120162340  0.633
050120162350  0.625
060120160000  0.609
060120160010  0.604
060120160020  0.596
060120160030  0.608
060120160040  0.614
060120160050  0.631
060120160100  0.640
060120160110  0.662
060120160120  0.690
060120160130  0.716
060120160140  0.757
060120160150  0.791
060120160200  0.833
060120160210  0.876
060120160220  0.919
060120160230  0.976
060120160240  1.033
060120160250  1.088
060120160300  1.153
060120160310  1.210
060120160320  1.263
060120160330  1.309
060120160340  1.359
060120160350  1.417
060120160400  1.492
060120160410  1.564
060120160420  1.617
060120160430  1.671
060120160440  1.741
060120160450  1.781
060120160500  1.837
060120160510  1.886
060120160520  1.930
060120160530  1.968
060120160540  2.011
060120160550  2.050
060120160600  2.083
060120160610  2.120
060120160620  2.134
060120160630  2.154
060120160640  2.179
060120160650  2.192
060120160700  2.192
060120160710  2.183
060120160720  2.164
060120160730  2.149
060120160740  2.138
060120160750  2.108
060120160800  2.075
060120160810  2.035
060120160820  1.991
060120160830  1.949
060120160840  1.902
060120160850  1.849
060120160900  1.794
060120160910  1.741
060120160920  1.694
060120160930  1.644
060120160940  1.592
060120160950  1.533
060120161000  1.482
060120161010  1.431
060120161020  1.384
060120161030  1.336
060120161040  1.281
060120161050  1.232
060120161100  1.188
060120161110  1.147
060120161120  1.110
060120161130  1.077
060120161140  1.037
060120161150  0.998
060120161200  0.967
060120161210  0.931
060120161220  0.904
060120161230  0.881
060120161240  0.855
060120161250  0.848
060120161300  0.837
060120161310  0.834
060120161320  0.830
060120161330  0.836
060120161340  0.840
060120161350  0.864
060120161400  0.881
060120161410  0.910
060120161420  0.942
060120161430  0.974
060120161440  1.012
060120161450  1.054
060120161500  1.093
060120161510  1.128
060120161520  1.174
060120161530  1.221
060120161540  1.267
060120161550  1.313
060120161600  1.366
060120161610  1.414
060120161620  1.461
060120161630  1.511
060120161640  1.555
060120161650  1.602
060120161700  1.637
060120161710  1.670
060120161720  1.701
060120161730  1.733
060120161740  1.764
060120161750  1.794
060120161800  1.821
060120161810  1.840
060120161820  1.857
060120161830  1.866
060120161840  1.876
060120161850  1.875
060120161900  1.865
060120161910  1.854
060120161920  1.846
060120161930  1.827
060120161940  1.801
060120161950  1.769
060120162000  1.732
060120162010  1.688
060120162020  1.641
060120162030  1.591
060120162040  1.545
060120162050  1.496
060120162100  1.445
060120162110  1.402
060120162120  1.350
060120162130  1.294
060120162140  1.242
060120162150  1.189
060120162200  1.135
060120162210  1.081
060120162220  1.035
060120162230  0.984
060120162240  0.939
060120162250  0.893
060120162300  0.848
060120162310  0.805
060120162320  0.760
060120162330  0.725
060120162340  0.688
060120162350  0.655
070120160000  0.620
070120160010  0.591
070120160020  0.569
070120160030  0.540
070120160040  0.531
070120160050  0.513
070120160100  0.505
070120160110  0.500
070120160120  0.506
070120160130  0.518
070120160140  0.538
070120160150  0.563
070120160200  0.594
070120160210  0.629
070120160220  0.679
070120160230  0.716
070120160240  0.763
070120160250  0.818
070120160300  0.872
070120160310  0.935
070120160320  0.995
070120160330  1.059
070120160340  1.118
070120160350  1.184
070120160400  1.254
070120160410  1.317
070120160420  1.379
070120160430  1.439
070120160440  1.502
070120160450  1.567
070120160500  1.634
070120160510  1.702
070120160520  1.760
070120160530  1.818
070120160540  1.875
070120160550  1.934
070120160600  1.989
070120160610  2.042
070120160620  2.087
070120160630  2.124
070120160640  2.166
070120160650  2.200
070120160700  2.228
070120160710  2.254
070120160720  2.274
070120160730  2.291
070120160740  2.299
070120160750  2.297
070120160800  2.286
070120160810  2.271
070120160820  2.252
070120160830  2.223
070120160840  2.187
070120160850  2.142
070120160900  2.093
070120160910  2.041
070120160920  1.990
070120160930  1.936
070120160940  1.874
070120160950  1.813
070120161000  1.753
070120161010  1.694
070120161020  1.634
070120161030  1.576
070120161040  1.517
070120161050  1.462
070120161100  1.410
070120161110  1.357
070120161120  1.303
070120161130  1.246
070120161140  1.190
070120161150  1.137
070120161200  1.091
070120161210  1.047
070120161220  1.007
070120161230  0.967
070120161240  0.923
070120161250  0.887
070120161300  0.854
070120161310  0.825
070120161320  0.799
070120161330  0.774
070120161340  0.755
070120161350  0.748
070120161400  0.732
070120161410  0.729
070120161420  0.728
070120161430  0.740
070120161440  0.751
070120161450  0.781
070120161500  0.806
070120161510  0.844
070120161520  0.881
070120161530  0.919
070120161540  0.963
070120161550  1.010
070120161600  1.062
070120161610  1.111
070120161620  1.164
070120161630  1.213
070120161640  1.269
070120161650  1.323
070120161700  1.377
070120161710  1.430
070120161720  1.477
070120161730  1.522
070120161740  1.570
070120161750  1.606
070120161800  1.650
070120161810  1.696
070120161820  1.729
070120161830  1.756
070120161840  1.791
070120161850  1.821
070120161900  1.845
070120161910  1.870
070120161920  1.879
070120161930  1.882
070120161940  1.881
070120161950  1.871
070120162000  1.862
070120162010  1.842
070120162020  1.817
070120162030  1.785
070120162040  1.750
070120162050  1.711
070120162100  1.661
070120162110  1.607
070120162120  1.552
070120162130  1.494
070120162140  1.446
070120162150  1.399
070120162200  1.345
070120162210  1.289
070120162220  1.230
070120162230  1.173
070120162240  1.116
070120162250  1.067
070120162300  1.009
070120162310  0.945
070120162320  0.890
070120162330  0.837
070120162340  0.792
070120162350  0.749
080120160000  0.698
080120160010  0.651
080120160020  0.607
080120160030  0.569
080120160040  0.525
080120160050  0.491
080120160100  0.456
080120160110  0.429
080120160120  0.408
080120160130  0.394
080120160140  0.375
080120160150  0.366
080120160200  0.363
080120160210  0.362
080120160220  0.368
080120160230  0.387
080120160240  0.417
080120160250  0.462
080120160300  0.520
080120160310  0.580
080120160320  0.649
080120160330  0.709
080120160340  0.761
080120160350  0.811
080120160400  0.870
080120160410  0.933
080120160420  1.005
080120160430  1.080
080120160440  1.156
080120160450  1.234
080120160500  1.312
080120160510  1.384
080120160520  1.456
080120160530  1.530
080120160540  1.606
080120160550  1.680
080120160600  1.746
080120160610  1.812
080120160620  1.875
080120160630  1.940
080120160640  2.007
080120160650  2.070
080120160700  2.129
080120160710  2.175
080120160720  2.221
080120160730  2.262
080120160740  2.299
080120160750  2.326
080120160800  2.346
080120160810  2.361
080120160820  2.372
080120160830  2.374
080120160840  2.368
080120160850  2.353
080120160900  2.331
080120160910  2.305
080120160920  2.276
080120160930  2.231
080120160940  2.178
080120160950  2.120
080120161000  2.063
080120161010  2.005
080120161020  1.944
080120161030  1.885
080120161040  1.813
080120161050  1.755
080120161100  1.692
080120161110  1.630
080120161120  1.564
080120161130  1.500
080120161140  1.441
080120161150  1.383
080120161200  1.327
080120161210  1.266
080120161220  1.206
080120161230  1.153
080120161240  1.107
080120161250  1.052
080120161300  0.995
080120161310  0.949
080120161320  0.900
080120161330  0.855
080120161340  0.820
080120161350  0.781
080120161400  0.748
080120161410  0.716
080120161420  0.692
080120161430  0.665
080120161440  0.648
080120161450  0.641
080120161500  0.638
080120161510  0.643
080120161520  0.646
080120161530  0.665
080120161540  0.693
080120161550  0.734
080120161600  0.774
080120161610  0.819
080120161620  0.863
080120161630  0.913
080120161640  0.972
080120161650  1.025
080120161700  1.080
080120161710  1.137
080120161720  1.192
080120161730  1.242
080120161740  1.300
080120161750  1.358
080120161800  1.417
080120161810  1.469
080120161820  1.529
080120161830  1.584
080120161840  1.635
080120161850  1.681
080120161900  1.716
080120161910  1.755
080120161920  1.792
080120161930  1.823
080120161940  1.852
080120161950  1.881
080120162000  1.900
080120162010  1.917
080120162020  1.927
080120162030  1.923
080120162040  1.907
080120162050  1.889
080120162100  1.865
080120162110  1.836
080120162120  1.805
080120162130  1.768
080120162140  1.723
080120162150  1.669
080120162200  1.616
080120162210  1.565
080120162220  1.508
080120162230  1.453
080120162240  1.398
080120162250  1.343
080120162300  1.283
080120162310  1.225
080120162320  1.168
080120162330  1.112
080120162340  1.057
080120162350  0.996
090120160000  0.939
090120160010  0.886
090120160020  0.827
090120160030  0.775
090120160040  0.722
090120160050  0.674
090120160100  0.629
090120160110  0.585
090120160120  0.546
090120160130  0.508
090120160140  0.476
090120160150  0.442
090120160200  0.420
090120160210  0.399
090120160220  0.383
090120160230  0.374
090120160240  0.371
090120160250  0.376
090120160300  0.385
090120160310  0.408
090120160320  0.443
090120160330  0.492
090120160340  0.546
090120160350  0.607
090120160400  0.668
090120160410  0.736
090120160420  0.801
090120160430  0.869
090120160440  0.942
090120160450  1.006
090120160500  1.077
090120160510  1.156
090120160520  1.234
090120160530  1.313
090120160540  1.393
090120160550  1.475
090120160600  1.550
090120160610  1.619
090120160620  1.694
090120160630  1.766
090120160640  1.837
090120160650  1.915
090120160700  1.987
090120160710  2.055
090120160720  2.117
090120160730  2.182
090120160740  2.237
090120160750  2.294
090120160800  2.336
090120160810  2.378
090120160820  2.408
090120160830  2.439
090120160840  2.455
090120160850  2.467
090120160900  2.479
090120160910  2.481
090120160920  2.474
090120160930  2.457
090120160940  2.426
090120160950  2.392
090120161000  2.351
090120161010  2.303
090120161020  2.246
090120161030  2.183
090120161040  2.120
090120161050  2.053
090120161100  1.979
090120161110  1.908
090120161120  1.846
090120161130  1.781
090120161140  1.713
090120161150  1.641
090120161200  1.574
090120161210  1.513
090120161220  1.449
090120161230  1.381
090120161240  1.321
090120161250  1.256
090120161300  1.194
090120161310  1.131
090120161320  1.071
090120161330  1.017
090120161340  0.961
090120161350  0.906
090120161400  0.856
090120161410  0.799
090120161420  0.749
090120161430  0.706
090120161440  0.670
090120161450  0.638
090120161500  0.610
090120161510  0.559
090120161520  0.563
090120161530  0.532
090120161540  0.524
090120161550  0.529
090120161600  0.540
090120161610  0.552
090120161620  0.580
090120161630  0.613
090120161640  0.658
090120161650  0.703
090120161700  0.759
090120161710  0.810
090120161720  0.865
090120161730  0.923
090120161740  0.979
090120161750  1.037
090120161800  1.104
090120161810  1.170
090120161820  1.237
090120161830  1.296
090120161840  1.357
090120161850  1.419
090120161900  1.481
090120161910  1.535
090120161920  1.593
090120161930  1.638
090120161940  1.675
090120161950  1.724
090120162000  1.761
090120162010  1.799
090120162020  1.832
090120162030  1.863
090120162040  1.875
090120162050  1.889
090120162100  1.892
090120162110  1.901
090120162120  1.905
090120162130  1.893
090120162140  1.864
090120162150  1.826
090120162200  1.793
090120162210  1.751
090120162220  1.709
090120162230  1.661
090120162240  1.613
090120162250  1.550
090120162300  1.489
090120162310  1.434
090120162320  1.382
090120162330  1.318
090120162340  1.258
090120162350  1.202
100120160000  1.136
100120160010  1.080
100120160020  1.017
100120160030  0.954
100120160040  0.889
100120160050  0.831
100120160100  0.771
100120160110  0.721
100120160120  0.666
100120160130  0.617
100120160140  0.563
100120160150  0.517
100120160200  0.469
100120160210  0.427
100120160220  0.391
100120160230  0.354
100120160240  0.325
100120160250  0.300
100120160300  0.285
100120160310  0.270
100120160320  0.267
100120160330  0.275
100120160340  0.284
100120160350  0.313
100120160400  0.351
100120160410  0.397
100120160420  0.449
100120160430  0.495
100120160440  0.579
100120160450  0.643
100120160500  0.708
100120160510  0.784
100120160520  0.862
100120160530  0.937
100120160540  1.019
100120160550  1.091
100120160600  1.172
100120160610  1.254
100120160620  1.336
100120160630  1.416
100120160640  1.496
100120160650  1.582
100120160700  1.668
100120160710  1.743
100120160720  1.824
100120160730  1.904
100120160740  1.973
100120160750  2.044
100120160800  2.109
100120160810  2.177
100120160820  2.239
100120160830  2.297
100120160840  2.346
100120160850  2.388
100120160900  2.425
100120160910  2.457
100120160920  2.483
100120160930  2.497
100120160940  2.502
100120160950  2.504
100120161000  2.499
100120161010  2.489
100120161020  2.465
100120161030  2.426
100120161040  2.379
100120161050  2.323
100120161100  2.263
100120161110  2.204
100120161120  2.138
100120161130  2.076
100120161140  2.002
100120161150  1.934
100120161200  1.851
100120161210  1.782
100120161220  1.713
100120161230  1.648
100120161240  1.575
100120161250  1.503
100120161300  1.433
100120161310  1.364
100120161320  1.298
100120161330  1.227
100120161340  1.157
100120161350  1.090
100120161400  1.033
100120161410  0.974
100120161420  0.912
100120161430  0.855
100120161440  0.801
100120161450  0.748
100120161500  0.703
100120161510  0.655
100120161520  0.612
100120161530  0.577
100120161540  0.542
100120161550  0.513
100120161600  0.491
100120161610  0.476
100120161620  0.469
100120161630  0.463
100120161640  0.461
100120161650  0.467
100120161700  0.493
100120161710  0.520
100120161720  0.560
100120161730  0.610
100120161740  0.655
100120161750  0.727
100120161800  0.783
100120161810  0.838
100120161820  0.910
100120161830  0.976
100120161840  1.033
100120161850  1.102
100120161900  1.159
100120161910  1.226
100120161920  1.290
100120161930  1.362
100120161940  1.430
100120161950  1.484
100120162000  1.544
100120162010  1.598
100120162020  1.650
100120162030  1.694
100120162040  1.741
100120162050  1.783
100120162100  1.820
100120162110  1.855
100120162120  1.881
100120162130  1.897
100120162140  1.911
100120162150  1.918
100120162200  1.915
100120162210  1.908
100120162220  1.888
100120162230  1.860
100120162240  1.837
100120162250  1.797
100120162300  1.758
100120162310  1.708
100120162320  1.652
100120162330  1.592
100120162340  1.536
100120162350  1.475
110120160000  1.411
110120160010  1.343
110120160020  1.276
110120160030  1.218
110120160040  1.157
110120160050  1.092
110120160100  1.029
110120160110  0.965
110120160120  0.902
110120160130  0.842
110120160140  0.777
110120160150  0.717
110120160200  0.663
110120160210  0.613
110120160220  0.558
110120160230  0.501
110120160240  0.456
110120160250  0.405
110120160300  0.366
110120160310  0.328
110120160320  0.295
110120160330  0.270
110120160340  0.247
110120160350  0.232
110120160400  0.222
110120160410  0.222
110120160420  0.228
110120160430  0.250
110120160440  0.285
110120160450  0.328
110120160500  0.382
110120160510  0.442
110120160520  0.515
110120160530  0.585
110120160540  0.662
110120160550  0.733
110120160600  0.803
110120160610  0.880
110120160620  0.960
110120160630  1.036
110120160640  1.113
110120160650  1.198
110120160700  1.280
110120160710  1.370
110120160720  1.457
110120160730  1.544
110120160740  1.628
110120160750  1.713
110120160800  1.786
110120160810  1.864
110120160820  1.944
110120160830  2.017
110120160840  2.082
110120160850  2.151
110120160900  2.211
110120160910  2.271
110120160920  2.325
110120160930  2.376
110120160940  2.412
110120160950  2.451
110120161000  2.474
110120161010  2.492
110120161020  2.499
110120161030  2.502
110120161040  2.499
110120161050  2.488
110120161100  2.470
110120161110  2.439
110120161120  2.395
110120161130  2.342
110120161140  2.285
110120161150  2.221
110120161200  2.158
110120161210  2.088
110120161220  2.020
110120161230  1.940
110120161240  1.867
110120161250  1.792
110120161300  1.725
110120161310  1.652
110120161320  1.575
110120161330  1.499
110120161340  1.425
110120161350  1.361
110120161400  1.296
110120161410  1.229
110120161420  1.157
110120161430  1.092
110120161440  1.031
110120161450  0.965
110120161500  0.904
110120161510  0.841
110120161520  0.790
110120161530  0.734
110120161540  0.680
110120161550  0.629
110120161600  0.583
110120161610  0.542
110120161620  0.507
110120161630  0.477
110120161640  0.454
110120161650  0.429
110120161700  0.415
110120161710  0.404
110120161720  0.407
110120161730  0.417
110120161740  0.439
110120161750  0.476
110120161800  0.519
110120161810  0.570
110120161820  0.628
110120161830  0.689
110120161840  0.756
110120161850  0.815
110120161900  0.890
